Model,frame,Prompt_Style,Sample_Size,ev_a,p_a,ev_b,p_b,y_a,y_b,x_a,x_b,ratio_a_False,ratio_a_True,n_valid_False,n_valid_True,average_first_option_rate,n_valid_total
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-0.6,0.15,-0.84,0.12,0.0,0.0,-4.0,-7.0,1.0,0.0,1.0,1.0,1.0,2.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,1.0,0.0,1.0,2.0,1.0,3.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.5,,2.0,,,2.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,,0.0,,2.0,,2.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,,0.0,,1.0,,1.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.0,0.0,5.0,1.0,0.5,6.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,4.0,0.0,5.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,1.0,,1.0,,,1.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.5,1.0,2.0,1.0,0.25,3.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,,4.0,,,4.0
Qwen/Qwen3-30B-A3B-Thinking-2507,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,3.0,3.0,1.0,6.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,6.0,7.0,1.0,13.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,5.0,2.0,1.0,7.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,1.0,3.0,1.0,0.0,4.0
allenai/Olmo-3-32B-Think,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.75,4.0,4.0,0.125,8.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,5.0,2.0,1.0,7.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,8.0,6.0,1.0,14.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,1.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,1.0,6.0,1.0,7.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,1.0,6.0,2.0,0.0,8.0
allenai/Olmo-3-32B-Think,gain,no_explanation,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,8.0,8.0,1.0,16.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,11.0,16.0,1.0,27.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,7.0,8.0,1.0,15.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.8,0.0,5.0,2.0,0.9,7.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,1.0,,4.0,,,4.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,,1.0,,4.0,,4.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,5.0,5.0,1.0,10.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,1.0,0.0,1.0,3.0,1.0,4.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,1.0,5.0,2.0,0.0,7.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.8,5.0,5.0,0.0999999999999999,10.0
allenai/Olmo-3-32B-Think,gain,one_sentence_reasoning,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,2.0,4.0,0.0,6.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,1.0,3.0,5.0,0.0,8.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,3.0,3.0,0.0,6.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,0.0,3.0,2.0,1.0,5.0
allenai/Olmo-3-32B-Think,loss,math_reasoning_one,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.0,4.0,2.0,1.0,6.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.3333333333333333,1.0,3.0,2.0,0.1666666666666666,5.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,1.0,3.0,6.0,0.0,9.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,2.0,2.0,0.0,4.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,3.0,5.0,0.0,8.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,0.0,6.0,1.0,1.0,7.0
allenai/Olmo-3-32B-Think,loss,no_explanation,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.0,8.0,4.0,1.0,12.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,9.0,8.0,0.0,17.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,0.7333333333333333,11.0,15.0,0.1333333333333333,26.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,4.0,4.0,0.0,8.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,6.0,5.0,0.0,11.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,1.0,2.0,5.0,0.0,7.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,1.0,8.0,1.0,0.0,9.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,7.0,5.0,0.0,12.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,0.0,9.0,4.0,1.0,13.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.0,4.0,2.0,1.0,6.0
allenai/Olmo-3-32B-Think,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,4.0,3.0,1.0,7.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,2.0,4.0,1.0,6.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,2.0,2.0,1.0,4.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.0,,3.0,,,3.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,2.0,2.0,1.0,4.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,,3.0,,,3.0
allenai/Olmo-3-32B-Think-DPO,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,1.0,5.0,1.0,0.0,6.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,8.0,3.0,1.0,11.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,7.0,4.0,1.0,11.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,4.0,2.0,1.0,6.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,,0.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,,0.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,3.0,5.0,1.0,8.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,1.0,3.0,3.0,0.0,6.0
allenai/Olmo-3-32B-Think-DPO,gain,no_explanation,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,5.0,7.0,1.0,12.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,12.0,9.0,1.0,21.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,4.0,6.0,1.0,10.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,1.0,2.0,1.0,3.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,6.0,1.0,1.0,7.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,,0.0,,4.0,,4.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,1.0,6.0,2.0,0.0,8.0
allenai/Olmo-3-32B-Think-DPO,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.5,2.0,4.0,0.25,6.0
allenai/Olmo-3-32B-Think-DPO,loss,math_reasoning_one,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.3333333333333333,1.0,3.0,4.0,0.1666666666666666,7.0
allenai/Olmo-3-32B-Think-DPO,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,1.0,4.0,3.0,0.0,7.0
allenai/Olmo-3-32B-Think-DPO,loss,math_reasoning_one,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,2.0,0.0,3.0
allenai/Olmo-3-32B-Think-DPO,loss,math_reasoning_one,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,3.0,2.0,0.0,5.0
allenai/Olmo-3-32B-Think-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,0.0,3.0,2.0,1.0,5.0
allenai/Olmo-3-32B-Think-DPO,loss,math_reasoning_one,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,5.0,7.0,0.0,12.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,1.0,4.0,5.0,0.0,9.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,2.0,0.0,3.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,,3.0,,,3.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,6.0,2.0,0.0,8.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,0.0,5.0,2.0,1.0,7.0
allenai/Olmo-3-32B-Think-DPO,loss,no_explanation,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.0,3.0,4.0,1.0,7.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,5.0,3.0,0.0,8.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,0.6666666666666666,9.0,9.0,0.1666666666666666,18.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,3.0,2.0,0.0,5.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,3.0,1.0,0.0,4.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,4.0,0.0,5.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,,0.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,1.0,4.0,1.0,0.0,5.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,3.0,3.0,0.0,6.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,,0.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,0.0,3.0,1.0,1.0,4.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.3333333333333333,2.0,3.0,0.8333333333333334,5.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think-DPO,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,5.0,5.0,1.0,10.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,10.0,6.0,1.0,16.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,2.0,3.0,1.0,5.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,2.0,3.0,1.0,5.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,,0.0,,2.0,,2.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,,2.0,,,2.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,5.0,2.0,1.0,7.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,1.0,3.0,3.0,0.0,6.0
allenai/Olmo-3-32B-Think-SFT,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,1.0,4.0,2.0,0.0,6.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,9.0,6.0,1.0,15.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,1.0,0.0,12.0,12.0,1.0,24.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,4.0,3.0,1.0,7.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,4.0,3.0,1.0,7.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,2.0,2.0,1.0,4.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,,1.0,,3.0,,3.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,1.0,1.0,1.0,2.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,7.0,6.0,1.0,13.0
allenai/Olmo-3-32B-Think-SFT,gain,no_explanation,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,1.0,5.0,2.0,0.0,7.0
